EXP,Year,Loc,Range,Row,Plot,REP,Nitro,Weed,HYB,Code,STC,PDT,HDT,FDT,FDS,RTA,SDI,PHT,EHT,GWT,MST,TWT,YIELD
REPLICATED TRIAL,2020,UIUC2020,16,21,16021,3,N1,WPLUS,17.2B24,ORG4,41,5/11/2020,10/7/2020,1.910404478,1.937936211,54.79189436,101.5,162.3333333,81.66666667,1.25,6.65,62,12.3296175
REPLICATED TRIAL,2020,UIUC2020,16,25,16025,3,N1,WPLUS,59R5,CHECK,48,5/11/2020,10/7/2020,1.950283315,1.958934466,56.3976289,64.41666667,155.6666667,76,NA,NA,NA,NA
REPLICATED TRIAL,2020,UIUC2020,16,29,16029,3,N1,WPLUS,PHHB9*PHZ51,UIUC4,40,5/11/2020,10/7/2020,1.936357808,1.947043479,54.51960812,87.5,186.6666667,78.33333333,1.36,4.24,64.1,13.76094675
REPLICATED TRIAL,2020,UIUC2020,16,33,16033,3,N1,WPLUS,17.461,ORG1,7,5/11/2020,10/7/2020,1.932680176,1.945940031,54.15819908,102.25,179.3333333,93.33333333,NA,NA,NA,NA
REPLICATED TRIAL,2020,UIUC2020,16,37,16037,3,N1,WPLUS,PHP38*Q381,UIUC6,34,5/11/2020,10/7/2020,1.952637897,1.957097862,58.72789366,84.33333333,143.3333333,66.66666667,NA,NA,NA,NA
REPLICATED TRIAL,2020,UIUC2020,16,41,16041,3,N1,WPLUS,PHW52*Q381,UIUC8,38,5/11/2020,10/7/2020,1.919863171,1.938265341,56.71942538,100,147.6666667,70,2.11,6.34,63.2,20.88150888
REPLICATED TRIAL,2020,UIUC2020,17,5,17005,3,N1,WMINUS,PHHB9*PHW30,UIUC3,49,5/11/2020,10/7/2020,1.928232493,1.942497939,58.15361237,93.58333333,186.6666667,80,4.72,18.6,52.9,40.59678783
REPLICATED TRIAL,2020,UIUC2020,17,9,17009,3,N1,WMINUS,PHW52*LH185,UIUC7,18,5/11/2020,10/7/2020,1.908612326,1.932678884,54.64539991,91.08333333,181.6666667,84,3.55,13.5,57.9,32.4466399
REPLICATED TRIAL,2020,UIUC2020,17,13,17013,3,N1,WMINUS,PHHB9*PHM49,UIUC1,26,5/11/2020,10/7/2020,1.927580731,1.938571274,57.66015845,97.5,160,63.33333333,5.51,20.7,51.2,46.16895604
REPLICATED TRIAL,2020,UIUC2020,17,17,17017,3,N1,WMINUS,PHHB9*PHR63,UIUC2,61,5/11/2020,10/7/2020,1.958895949,1.961820022,59.53215096,70.08333333,158.3333333,77.66666667,4.19,14.7,56.6,37.76489856
REPLICATED TRIAL,2020,UIUC2020,17,21,17021,3,N1,WMINUS,17.2B24,ORG4,56,5/11/2020,10/7/2020,1.926361528,1.947292148,52.55024693,81.83333333,165.6666667,81.33333333,4.95,17.5,53.2,43.15035926
REPLICATED TRIAL,2020,UIUC2020,17,25,17025,3,N1,WMINUS,59R5,CHECK,41,5/11/2020,10/7/2020,1.956158087,1.956197385,56.88425056,73.08333333,163.3333333,76.66666667,5.61,15.2,56.7,50.2671175
REPLICATED TRIAL,2020,UIUC2020,17,29,17029,3,N1,WMINUS,PHHB9*PHZ51,UIUC4,45,5/11/2020,10/7/2020,1.944920497,1.950265487,57.8983989,83.33333333,186.6666667,83.33333333,7.07,14.2,57.9,64.09615385
REPLICATED TRIAL,2020,UIUC2020,17,33,17033,3,N1,WMINUS,17.461,ORG1,30,5/11/2020,10/7/2020,1.932348629,1.943700046,52.21490873,104.5,184.3333333,81.66666667,3.76,13.2,57.9,34.4852071
REPLICATED TRIAL,2020,UIUC2020,17,37,17037,3,N1,WMINUS,PHP38*Q381,UIUC6,11,5/11/2020,10/7/2020,1.963266312,1.96195879,64.24002808,61.75,114.3333333,46.66666667,NA,NA,NA,NA
REPLICATED TRIAL,2020,UIUC2020,17,41,17041,3,N1,WMINUS,PHW52*Q381,UIUC8,47,5/11/2020,10/7/2020,1.961120077,1.960377802,60.83115874,73.58333333,125,48.33333333,6.44,17.2,54.3,56.34319527
REPLICATED TRIAL,2020,UIUC2020,18,5,18005,3,N3,WMINUS,PHHB9*PHW30,UIUC3,35,5/11/2020,10/7/2020,1.874960027,1.91170684,54.76778884,113.6666667,201.6666667,101.6666667,5.81,20.9,51.2,48.55991124
REPLICATED TRIAL,2020,UIUC2020,18,9,18009,3,N3,WMINUS,PHW52*LH185,UIUC7,48,5/11/2020,10/7/2020,1.939323453,1.950560125,47.46103628,89.75,177.6666667,78.33333333,7.11,15.7,56.8,63.33188926
REPLICATED TRIAL,2020,UIUC2020,18,13,18013,3,N3,WMINUS,17.2B24,ORG4,52,5/11/2020,10/7/2020,1.931102484,1.945698094,50.67452836,81.625,166.6666667,90,7.24,19.5,51.8,61.58284024
REPLICATED TRIAL,2020,UIUC2020,18,17,18017,3,N3,WMINUS,PHHB9*PHZ51,UIUC4,67,5/11/2020,10/7/2020,1.928872191,1.945390101,54.32319016,77.41666667,209.3333333,99.33333333,7.44,13.5,59.1,68.00084531
REPLICATED TRIAL,2020,UIUC2020,18,21,18021,3,N3,WMINUS,PHP38*Q381,UIUC6,48,5/11/2020,10/7/2020,1.925769919,1.942433109,55.13894603,90.16666667,163.3333333,81.66666667,5.87,12.4,60,54.33347422
REPLICATED TRIAL,2020,UIUC2020,18,25,18025,3,N3,WMINUS,17.461,ORG1,45,5/11/2020,10/7/2020,1.949749767,1.955118868,51.63903069,80.58333333,167.6666667,90,5.13,14.4,57.1,46.39983094
REPLICATED TRIAL,2020,UIUC2020,18,29,18029,3,N3,WMINUS,PHHB9*PHM49,UIUC1,42,5/11/2020,10/7/2020,1.92152294,1.932914138,54.46502959,88.83333333,176.6666667,86.66666667,6.91,18.3,53.4,59.65204987
REPLICATED TRIAL,2020,UIUC2020,18,33,18033,3,N3,WMINUS,PHHB9*PHR63,UIUC2,61,5/11/2020,10/7/2020,1.943056288,1.951593859,56.724349,91.83333333,176.6666667,88.33333333,6.74,16.4,55.2,59.53761623
REPLICATED TRIAL,2020,UIUC2020,18,37,18037,3,N3,WMINUS,PHW52*Q381,UIUC8,32,5/11/2020,10/7/2020,1.962395852,1.96157283,73.7152624,52.16666667,145,55,2.2,11,59.2,20.68892646
REPLICATED TRIAL,2020,UIUC2020,18,41,18041,3,N3,WMINUS,59R5,CHECK,55,5/11/2020,10/7/2020,1.956131526,1.959588394,52.22827615,80.33333333,180,72.66666667,7.8,15.7,56.4,69.47802198
REPLICATED TRIAL,2020,UIUC2020,19,5,19005,3,N3,WPLUS,PHHB9*PHW30,UIUC3,64,5/11/2020,10/7/2020,1.917100672,1.93484426,43.967925,91.16666667,219,108,4.58,12.9,59.3,42.1510989
REPLICATED TRIAL,2020,UIUC2020,19,9,19009,3,N3,WPLUS,PHW52*LH185,UIUC7,52,5/11/2020,10/7/2020,1.928463974,1.950981048,53.5141583,88.33333333,202.6666667,98.33333333,4.43,12.1,59.9,41.14507608
REPLICATED TRIAL,2020,UIUC2020,19,13,19013,3,N3,WPLUS,17.2B24,ORG4,62,5/11/2020,10/7/2020,1.93178102,1.944990215,52.31778073,72.25,184,99,4.07,13.9,57.3,37.02736686
REPLICATED TRIAL,2020,UIUC2020,19,17,19017,3,N3,WPLUS,PHHB9*PHZ51,UIUC4,69,5/11/2020,10/7/2020,1.931076873,1.951693038,51.10806827,73.66666667,201.6666667,100,5.34,12,60.1,49.6534235
REPLICATED TRIAL,2020,UIUC2020,19,21,19021,3,N3,WPLUS,PHP38*Q381,UIUC6,55,5/11/2020,10/7/2020,1.921716069,1.934521277,40.39774462,88,181.6666667,96.66666667,3.46,9.49,61.9,33.09008876
REPLICATED TRIAL,2020,UIUC2020,19,25,19025,3,N3,WPLUS,17.461,ORG1,49,5/11/2020,10/7/2020,1.927282827,1.950701882,46.3354584,88,186.6666667,100,4.27,11,60.7,40.15532544
REPLICATED TRIAL,2020,UIUC2020,19,29,19029,3,N3,WPLUS,PHHB9*PHM49,UIUC1,58,5/11/2020,10/7/2020,1.894327106,1.925862561,47.3373727,97.58333333,195,100,4.44,12.7,58.9,40.95646661
REPLICATED TRIAL,2020,UIUC2020,19,33,19033,3,N3,WPLUS,PHHB9*PHR63,UIUC2,65,5/11/2020,10/7/2020,1.956996448,1.957997956,51.62878057,88.66666667,188.6666667,93.33333333,3.42,11.3,59.7,32.05346577
REPLICATED TRIAL,2020,UIUC2020,19,37,19037,3,N3,WPLUS,PHW52*Q381,UIUC8,52,5/11/2020,10/7/2020,1.946656175,1.9582589,46.19856403,74.75,170,66.66666667,1.7,4.81,63.9,17.09879544
REPLICATED TRIAL,2020,UIUC2020,19,41,19041,3,N3,WPLUS,59R5,CHECK,67,5/11/2020,10/7/2020,1.94528193,1.949305279,50.83259591,77.58333333,187.3333333,88.33333333,5.34,12,59.9,49.6534235
REPLICATED TRIAL,2020,UIUC2020,20,5,20005,4,N3,WPLUS,PHHB9*PHW30,UIUC3,68,5/11/2020,10/7/2020,1.918558017,1.937875821,52.3227426,87.75,223.3333333,111.6666667,6.87,14.5,58.4,62.06519442
REPLICATED TRIAL,2020,UIUC2020,20,9,20009,4,N3,WPLUS,PHHB9*PHR63,UIUC2,70,5/11/2020,10/7/2020,1.908304896,1.929781308,51.11087272,98.75,195,95,6.35,15.1,57.2,56.96481403
REPLICATED TRIAL,2020,UIUC2020,20,13,20013,4,N3,WPLUS,59R5,CHECK,65,5/11/2020,10/7/2020,1.928645605,1.944894347,50.64651482,91.75,194.6666667,98.33333333,7.51,12.9,60,69.11675824
REPLICATED TRIAL,2020,UIUC2020,20,17,20017,4,N3,WPLUS,PHW52*Q381,UIUC8,56,5/11/2020,10/7/2020,1.924688652,1.944311148,49.66935784,78.08333333,176.6666667,79,5.84,13.1,59.4,53.6238377
REPLICATED TRIAL,2020,UIUC2020,20,21,20021,4,N3,WPLUS,PHHB9*PHZ51,UIUC4,61,5/11/2020,10/7/2020,1.872366037,1.918282296,52.06209349,99.33333333,228.3333333,111.6666667,7.13,12.5,59.7,65.92085799
REPLICATED TRIAL,2020,UIUC2020,20,25,20025,4,N3,WPLUS,17.2B24,ORG4,54,5/11/2020,10/7/2020,1.962835544,1.964001292,56.98479688,68.25,194,103.3333333,6.5,17.6,53.6,56.59340659
REPLICATED TRIAL,2020,UIUC2020,20,29,20029,4,N3,WPLUS,PHW52*LH185,UIUC7,60,5/11/2020,10/7/2020,1.841890346,1.914377834,45.53641705,93.41666667,205,103.3333333,4.35,11.6,59.9,40.63186813
REPLICATED TRIAL,2020,UIUC2020,20,33,20033,4,N3,WPLUS,PHP38*Q381,UIUC6,44,5/11/2020,10/7/2020,1.943938356,1.956654137,43.37111169,79.66666667,171.6666667,88.33333333,2.83,8.05,62.6,27.49561496
REPLICATED TRIAL,2020,UIUC2020,20,37,20037,4,N3,WPLUS,PHHB9*PHM49,UIUC1,53,5/11/2020,10/7/2020,1.906878028,1.936629847,53.51759065,90.58333333,150,66.66666667,2.94,11.8,58.8,27.39940828
REPLICATED TRIAL,2020,UIUC2020,20,41,20041,4,N3,WPLUS,17.461,ORG1,37,5/11/2020,10/7/2020,1.952597137,1.956366193,49.9553879,80.25,161.6666667,80,1.72,5.42,63.5,17.18909552
REPLICATED TRIAL,2020,UIUC2020,21,5,21005,4,N3,WMINUS,PHHB9*PHW30,UIUC3,46,5/11/2020,10/7/2020,1.896643567,1.927334519,51.09028859,98.58333333,188.3333333,94.33333333,7.89,19.6,52.8,67.02831784
REPLICATED TRIAL,2020,UIUC2020,21,9,21009,4,N3,WMINUS,PHHB9*PHR63,UIUC2,68,5/11/2020,10/7/2020,1.910037319,1.939563012,50.29796658,97.66666667,188.3333333,91.66666667,10.9,20.4,51.8,91.67793745
REPLICATED TRIAL,2020,UIUC2020,21,13,21013,4,N3,WMINUS,59R5,CHECK,66,5/11/2020,10/7/2020,1.949140136,1.955861553,51.46150823,76.25,176.6666667,88.33333333,9.25,15.2,57.5,82.88250211
REPLICATED TRIAL,2020,UIUC2020,21,17,21017,4,N3,WMINUS,PHW52*Q381,UIUC8,52,5/11/2020,10/7/2020,1.932378926,1.936742364,52.12664754,81.08333333,173.3333333,81.66666667,9.03,15.5,57,80.625
REPLICATED TRIAL,2020,UIUC2020,21,21,21021,4,N3,WMINUS,PHHB9*PHZ51,UIUC4,58,5/11/2020,10/7/2020,1.860979805,1.920079471,41.89933498,104.4166667,219.3333333,106,10.13,13.9,58.5,92.15902367
REPLICATED TRIAL,2020,UIUC2020,21,25,21025,4,N3,WMINUS,17.2B24,ORG4,32,5/11/2020,10/7/2020,1.915954682,1.937444046,56.07842383,87.66666667,178.3333333,95,5.72,19.2,51.6,48.83516484
REPLICATED TRIAL,2020,UIUC2020,21,29,21029,4,N3,WMINUS,PHW52*LH185,UIUC7,55,5/11/2020,10/7/2020,1.923868102,1.942352638,47.38287888,77.33333333,186.6666667,84,8.34,15.3,57,74.64053254
REPLICATED TRIAL,2020,UIUC2020,21,33,21033,4,N3,WMINUS,PHP38*Q381,UIUC6,49,5/11/2020,10/7/2020,1.934480048,1.94457502,54.00597232,91.08333333,166,80,7.08,12.9,59.6,65.15934066
REPLICATED TRIAL,2020,UIUC2020,21,37,21037,4,N3,WMINUS,PHHB9*PHM49,UIUC1,40,5/11/2020,10/7/2020,1.935316002,1.943208167,64.63052451,70.91666667,156.6666667,61.66666667,6.52,23.5,49.3,52.70287405
REPLICATED TRIAL,2020,UIUC2020,21,41,21041,4,N3,WMINUS,17.461,ORG1,39,5/11/2020,10/7/2020,1.925471368,1.936069549,57.93000039,94.5,154,63.33333333,5.41,14.5,57,48.87521133
REPLICATED TRIAL,2020,UIUC2020,22,5,22005,4,N1,WMINUS,59R5,CHECK,20,5/11/2020,10/7/2020,1.949863415,1.949631508,57.315475,66,152.3333333,56.66666667,2.64,14.6,56.2,23.82248521
REPLICATED TRIAL,2020,UIUC2020,22,9,22009,4,N1,WMINUS,17.461,ORG1,39,5/11/2020,10/7/2020,NA,NA,NA,NA,163.3333333,78.33333333,4.12,13.6,58.1,37.61284869
REPLICATED TRIAL,2020,UIUC2020,22,13,22013,4,N1,WMINUS,PHHB9*PHR63,UIUC2,55,5/11/2020,10/7/2020,1.947839412,1.950944991,64.20905271,92.66666667,175.6666667,82.66666667,7.01,18.7,53.2,60.21904057
REPLICATED TRIAL,2020,UIUC2020,22,17,22017,4,N1,WMINUS,PHP38*Q381,UIUC6,45,5/11/2020,10/7/2020,1.953366539,1.957788534,52.0690284,78.58333333,152.3333333,68.33333333,5.27,11.7,60.6,49.16959003
REPLICATED TRIAL,2020,UIUC2020,22,21,22021,4,N1,WMINUS,17.2B24,ORG4,47,5/11/2020,10/7/2020,1.931972054,1.945170311,57.78953636,91.41666667,165,83.33333333,5.77,18.9,52.1,49.44494928
REPLICATED TRIAL,2020,UIUC2020,22,25,22025,4,N1,WMINUS,PHHB9*PHZ51,UIUC4,57,5/11/2020,10/7/2020,1.95906742,1.962792702,57.87141862,71.91666667,181.6666667,73.33333333,6.73,14.3,57.9,60.94262468
REPLICATED TRIAL,2020,UIUC2020,22,29,22029,4,N1,WMINUS,PHHB9*PHM49,UIUC1,44,5/11/2020,10/7/2020,1.948692325,1.956369809,56.35249636,77.41666667,170,70,6.89,20.9,51.1,57.58653846
REPLICATED TRIAL,2020,UIUC2020,22,33,22033,4,N1,WMINUS,PHW52*Q381,UIUC8,50,5/11/2020,10/7/2020,1.972021965,1.970021952,58.28998793,78.66666667,142.6666667,63.33333333,5.3,13.4,58.4,48.49746407
REPLICATED TRIAL,2020,UIUC2020,22,37,22037,4,N1,WMINUS,PHW52*LH185,UIUC7,47,5/11/2020,10/7/2020,NA,NA,NA,NA,165,61.66666667,4.12,17.2,53.2,36.04564666
REPLICATED TRIAL,2020,UIUC2020,22,41,22041,4,N1,WMINUS,PHHB9*PHW30,UIUC3,56,5/11/2020,10/7/2020,1.96788216,1.967841896,51.86919451,77.08333333,158.3333333,71.66666667,5.86,16.3,55.1,51.82607777
REPLICATED TRIAL,2020,UIUC2020,23,5,23005,4,N1,WPLUS,59R5,CHECK,41,5/11/2020,10/7/2020,1.965916461,1.968354026,55.44433292,69.5,149,65,2.81,11.7,59.6,26.21756128
REPLICATED TRIAL,2020,UIUC2020,23,9,23009,4,N1,WPLUS,17.461,ORG1,35,5/11/2020,10/7/2020,1.957752181,1.96185071,56.35296377,74.5,156.6666667,65,2.22,9.22,61.3,21.29454776
REPLICATED TRIAL,2020,UIUC2020,23,13,23013,4,N1,WPLUS,PHHB9*PHR63,UIUC2,38,5/11/2020,10/7/2020,1.953524495,1.95974276,54.9358601,85.08333333,157.3333333,71.66666667,3.62,16.2,54.5,32.05367709
REPLICATED TRIAL,2020,UIUC2020,23,17,23017,4,N1,WPLUS,PHP38*Q381,UIUC6,37,5/11/2020,10/7/2020,1.965491061,1.965375027,53.545592,74.75,143.3333333,71.66666667,3.17,9.62,61.7,30.27309806
REPLICATED TRIAL,2020,UIUC2020,23,21,23021,4,N1,WPLUS,17.2B24,ORG4,50,5/11/2020,10/7/2020,1.929245512,1.947852583,60.26695612,84.25,150,75,2.31,13.6,56,21.0887574
REPLICATED TRIAL,2020,UIUC2020,23,25,23025,4,N1,WPLUS,PHHB9*PHZ51,UIUC4,45,5/11/2020,10/7/2020,1.928027558,1.944237583,55.65877686,87.25,161.6666667,66.66666667,2.69,9.4,61.3,25.75169062
REPLICATED TRIAL,2020,UIUC2020,23,29,23029,4,N1,WPLUS,PHHB9*PHM49,UIUC1,31,5/11/2020,10/7/2020,1.933496136,1.940414048,56.76390149,94,173.3333333,65,2.31,14.4,55.3,20.89349112
REPLICATED TRIAL,2020,UIUC2020,23,33,23033,4,N1,WPLUS,PHW52*Q381,UIUC8,26,5/11/2020,10/7/2020,1.986314094,1.980615674,56.69599083,56.5,135,51.66666667,1.45,5.08,63.4,14.54289941
REPLICATED TRIAL,2020,UIUC2020,23,37,23037,4,N1,WPLUS,PHW52*LH185,UIUC7,37,5/11/2020,10/7/2020,1.950722674,1.958237715,54.25992611,86.83333333,152.3333333,61.66666667,2.51,11.5,58.9,23.4715765
REPLICATED TRIAL,2020,UIUC2020,23,41,23041,4,N1,WPLUS,PHHB9*PHW30,UIUC3,54,5/11/2020,10/7/2020,1.961425431,1.962641396,56.00362157,83.33333333,153.3333333,66.66666667,3.26,11.1,59.8,30.62278107
REPLICATED TRIAL,2020,UIUC2020,24,5,24005,4,N2,WPLUS,PHW52*Q381,UIUC8,38,5/11/2020,10/7/2020,1.975194103,1.973087711,61.9564377,72.5,145.3333333,65,2.54,9.61,61.5,24.25936179
REPLICATED TRIAL,2020,UIUC2020,24,9,24009,4,N2,WPLUS,PHW52*LH185,UIUC7,19,5/11/2020,10/7/2020,1.937381357,1.944592902,57.20643014,94.91666667,178,70,2.78,13.6,57.2,25.37954353
REPLICATED TRIAL,2020,UIUC2020,24,13,24013,4,N2,WPLUS,PHHB9*PHR63,UIUC2,46,5/11/2020,10/7/2020,1.971206292,1.970998316,65.28703569,79.41666667,153.6666667,66.66666667,3.52,14,57.2,31.98647506
REPLICATED TRIAL,2020,UIUC2020,24,17,24017,4,N2,WPLUS,PHHB9*PHM49,UIUC1,32,5/11/2020,10/7/2020,1.92949602,1.939772094,57.37667261,106,154.6666667,77,2.45,11.6,59.1,22.88461538
REPLICATED TRIAL,2020,UIUC2020,24,21,24021,4,N2,WPLUS,PHP38*Q381,UIUC6,35,5/11/2020,10/7/2020,1.952999614,1.958574906,60.63793606,85.83333333,134.6666667,69,NA,NA,NA,NA
REPLICATED TRIAL,2020,UIUC2020,24,25,24025,4,N2,WPLUS,PHHB9*PHW30,UIUC3,34,5/11/2020,10/7/2020,1.956227776,1.961376527,53.40555606,89,158,75.66666667,1.57,5.68,63.2,15.64691462
REPLICATED TRIAL,2020,UIUC2020,24,29,24029,4,N2,WPLUS,PHHB9*PHZ51,UIUC4,37,5/11/2020,10/7/2020,1.949971608,1.953743034,60.2178803,82,166.3333333,74.33333333,3.21,12.1,58.7,29.81392646
REPLICATED TRIAL,2020,UIUC2020,24,33,24033,4,N2,WPLUS,17.461,ORG1,36,5/11/2020,10/7/2020,1.978030042,1.97615764,53.97305081,76.41666667,130.6666667,59.33333333,NA,NA,NA,NA
REPLICATED TRIAL,2020,UIUC2020,24,37,24037,4,N2,WPLUS,17.2B24,ORG4,35,5/11/2020,10/7/2020,1.940175422,1.953506764,54.24296339,88.91666667,137.3333333,67.66666667,NA,NA,NA,NA
REPLICATED TRIAL,2020,UIUC2020,24,41,24041,4,N2,WPLUS,59R5,CHECK,50,5/11/2020,10/7/2020,1.94307107,1.95098472,54.34917893,86.91666667,158.6666667,78.33333333,2.85,8.39,62.1,27.58754227
REPLICATED TRIAL,2020,UIUC2020,25,5,25005,4,N2,WMINUS,PHW52*Q381,UIUC8,30,5/11/2020,10/7/2020,1.961383347,1.955942023,58.11051098,79.58333333,141.6666667,61.66666667,3.91,15.9,55.5,34.74545647
REPLICATED TRIAL,2020,UIUC2020,25,9,25009,4,N2,WMINUS,PHW52*LH185,UIUC7,9,5/11/2020,10/7/2020,1.912619764,1.919029883,53.04950605,107.6666667,176.3333333,75,2.12,11.4,59.3,19.84699915
REPLICATED TRIAL,2020,UIUC2020,25,13,25013,4,N2,WMINUS,PHHB9*PHR63,UIUC2,18,5/11/2020,10/7/2020,1.880155264,1.926748662,53.51383875,100.75,158.3333333,71.66666667,6.84,24.6,48.9,54.49450549
REPLICATED TRIAL,2020,UIUC2020,25,17,25017,4,N2,WMINUS,PHHB9*PHM49,UIUC1,40,5/11/2020,10/7/2020,1.945973654,1.9507732,57.08682771,89.91666667,155.3333333,80,6.95,18.1,53.8,60.14423077
REPLICATED TRIAL,2020,UIUC2020,25,21,25021,4,N2,WMINUS,PHP38*Q381,UIUC6,41,5/11/2020,10/7/2020,1.957179553,1.954397908,60.65841557,74.16666667,150.6666667,74.33333333,4.6,12.8,59.1,42.38377008
REPLICATED TRIAL,2020,UIUC2020,25,25,25025,4,N2,WMINUS,PHHB9*PHW30,UIUC3,39,5/11/2020,10/7/2020,1.942553781,1.950472679,55.98719882,85.33333333,168.3333333,87.33333333,5.07,15.7,55.6,45.16071429
REPLICATED TRIAL,2020,UIUC2020,25,29,25029,4,N2,WMINUS,PHHB9*PHZ51,UIUC4,50,5/11/2020,10/7/2020,1.931330051,1.941539812,59.16828037,94.66666667,184.6666667,72.66666667,6.51,17.7,53.8,56.61168639
REPLICATED TRIAL,2020,UIUC2020,25,33,25033,4,N2,WMINUS,17.461,ORG1,24,5/11/2020,10/7/2020,1.957629144,1.966273156,52.20691193,84.33333333,145.3333333,75,2.37,10.1,60.4,22.51299662
REPLICATED TRIAL,2020,UIUC2020,25,37,25037,4,N2,WMINUS,17.2B24,ORG4,9,5/11/2020,10/7/2020,1.946088261,1.955011261,59.77593594,66.66666667,143.3333333,81.66666667,1.06,6.68,61.5,10.45215554
REPLICATED TRIAL,2020,UIUC2020,25,41,25041,4,N2,WMINUS,59R5,CHECK,39,5/11/2020,10/7/2020,1.948405842,1.956579416,48.48030055,84.58333333,165,78.66666667,5.94,15.5,56.1,53.03571429
