EXP,Year,Loc,Range,Row,Plot,REP,Nitro,Weed,HYB,Code,TRT,STC,PDT,HDT,MFL,FFL,DTA,DTS,FDT,FDS,RTA,RLA,SDI,PHT,EHT,SDL,SDS,GWT,MST,TWT,YIELD,PROT,OIL,STR
REPLICATED TRIAL,2018,Macomb,21,5,41305,4,N3,WMINUS,PHHB9*Q381,UIUC5,MacombN3WMINUSUIUC5,16,6/7/2018,11/20/2018,NA,NA,NA,NA,1.926666667,1.715833333,72.90333333,-0.736666667,113.5833333,203,82,18.064,16.412,4.39077056,17.9,54.9,85.6563305,10.1,3.8,70.2
REPLICATED TRIAL,2018,Macomb,22,5,42305,4,N3,WPLUS,PHHB9*Q381,UIUC5,MacombN3WPLUSUIUC5,10,6/7/2018,11/20/2018,NA,NA,NA,NA,1.926666667,1.719166667,50.89,-0.555,77.83333333,205,102,15.294,13.918,4.5812792,18.5,54.5,89.37082677,10.1,3.7,70.3
REPLICATED TRIAL,2018,Macomb,23,5,41105,4,N1,WMINUS,PHHB9*Q381,UIUC5,MacombN1WMINUSUIUC5,24,6/7/2018,11/20/2018,NA,NA,NA,NA,1.913333333,1.744166667,57.07333333,-1.16,84.5,191,94,15.156,13.912,3.84646016,17.4,54.2,76.46979192,9.9,3.8,70.3
REPLICATED TRIAL,2018,Macomb,24,5,42105,4,N1,WPLUS,PHHB9*Q381,UIUC5,MacombN1WPLUSUIUC5,27,6/7/2018,11/20/2018,NA,NA,NA,NA,1.926666667,1.746666667,64.53916667,-1.296666667,77.91666667,194,89,15.884,14.148,4.195726,18.4,55.3,80.76441572,9.7,3.8,70.5
REPLICATED TRIAL,2018,Pana,1,13,12106,1,N2,WPLUS,PHP38*Q381,UIUC6,PanaN2WPLUSUIUC6,13,5/25/2018,10/15/2018,NA,NA,NA,NA,1.853333333,1.735,86.1675,0.885833333,134.25,230,100,25.142,21.558,4.68106944,16.4,58.2,87.71548832,10.2,3.7,70.3
REPLICATED TRIAL,2018,Pana,2,13,11106,1,N2,WMINUS,PHP38*Q381,UIUC6,PanaN2WMINUSUIUC6,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.86,1.794166667,78.8725,0.140833333,119,244,120,26.164,22.978,8.87225952,14.9,58.7,167.7929095,10,3.9,70.1
REPLICATED TRIAL,2018,Pana,3,13,11306,1,N1,WPLUS,PHP38*Q381,UIUC6,PanaN1WPLUSUIUC6,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.92,1.786666667,101.5358333,0.130833333,84.33333333,255,115,24.67,22.082,9.23513312,15.1,60.8,168.2267985,9.7,3.9,70.5
REPLICATED TRIAL,2018,Pana,4,13,12306,1,N1,WMINUS,PHP38*Q381,UIUC6,PanaN1WMINUSUIUC6,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.8025,78.34833333,-0.006666667,118.6666667,247,100,20.042,17.704,9.64790184,15.2,59.4,179.6760504,9.1,3.9,71.2
REPLICATED TRIAL,2018,Pana,5,13,12206,1,N3,WPLUS,PHP38*Q381,UIUC6,PanaN3WPLUSUIUC6,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.775833333,60.68833333,0.693333333,103.75,257,115,24.69,21.8,8.84050808,15.6,60.4,161.1501234,9.1,3.8,71.2
REPLICATED TRIAL,2018,Pana,6,13,11206,1,N3,WMINUS,PHP38*Q381,UIUC6,PanaN3WMINUSUIUC6,24,5/25/2018,10/15/2018,NA,NA,NA,NA,1.86,1.705,88.30333333,2.009166667,121.25,255,117,24.45,21.73,8.71803824,15.5,54.6,176.007326,9.9,4.3,70
REPLICATED TRIAL,2018,Pana,7,29,22106,2,N2,WPLUS,PHP38*Q381,UIUC6,PanaN2WPLUSUIUC6,31,5/25/2018,10/15/2018,NA,NA,NA,NA,1.866666667,1.774166667,76.6125,0.474166667,106.4166667,230,87,23.116,20.448,8.08754536,15,59.3,151.2268378,8.8,3.7,71.6
REPLICATED TRIAL,2018,Pana,8,29,21106,2,N2,WMINUS,PHP38*Q381,UIUC6,PanaN2WMINUSUIUC6,23,5/25/2018,10/15/2018,NA,NA,NA,NA,1.893333333,1.745833333,62.56083333,0.046666667,94.91666667,247,94,23.398,20.778,7.93786,16.1,61.3,141.727077,9.4,4,70.7
REPLICATED TRIAL,2018,Pana,9,13,22206,2,N3,WPLUS,PHP38*Q381,UIUC6,PanaN3WPLUSUIUC6,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.91,1.735,66.40083333,0.841666667,132.1666667,240,104,21.832,19.524,8.54113736,15,59.8,158.3730779,9,3.9,71.1
REPLICATED TRIAL,2018,Pana,10,13,21206,2,N3,WMINUS,PHP38*Q381,UIUC6,PanaN3WMINUSUIUC6,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.89,1.739166667,84.7125,0.459166667,100.1666667,240,111,22.426,19.958,9.49821648,16.3,60.8,170.5736141,8.9,4.2,70.8
REPLICATED TRIAL,2018,Pana,11,33,22306,2,N1,WPLUS,PHP38*Q381,UIUC6,PanaN1WPLUSUIUC6,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.923333333,1.759166667,74.09166667,0.436666667,97.5,220,100,19.578,18.234,6.42739864,17.5,58.9,117.4415567,8,3.5,72.2
REPLICATED TRIAL,2018,Pana,12,33,21306,2,N1,WMINUS,PHP38*Q381,UIUC6,PanaN1WMINUSUIUC6,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.92,1.754166667,59.99083333,-0.88,98.33333333,222,82,20.268,18.304,7.62941744,15.4,60.3,139.6343725,8.5,3.9,71.5
REPLICATED TRIAL,2018,Pana,13,9,31306,3,N1,WMINUS,PHP38*Q381,UIUC6,PanaN1WMINUSUIUC6,25,5/25/2018,10/15/2018,NA,NA,NA,NA,1.926666667,1.743333333,74.0425,-0.705,101,230,105,22.36,20.052,7.8471416,15.4,61.8,140.1332797,8.3,3.5,72
REPLICATED TRIAL,2018,Pana,14,9,32306,3,N1,WPLUS,PHP38*Q381,UIUC6,PanaN1WPLUSUIUC6,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.896666667,1.743333333,76.0425,0.3725,89.33333333,242,86,20.902,18.518,7.7791028,15.3,58.5,146.9281343,8.3,3.8,71.7
REPLICATED TRIAL,2018,Pana,15,37,32206,3,N3,WPLUS,PHP38*Q381,UIUC6,PanaN3WPLUSUIUC6,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.768333333,98.675,1.285833333,109.1666667,243,95,23.59,20.366,8.10568904,15.2,59.9,149.6948563,8.4,3.7,71.7
REPLICATED TRIAL,2018,Pana,16,37,31206,3,N3,WMINUS,PHP38*Q381,UIUC6,PanaN3WMINUSUIUC6,30,5/25/2018,10/15/2018,NA,NA,NA,NA,1.89,1.745,68.93083333,1.38,142,245,95,24.276,21.022,8.94483424,15.5,59.9,164.6076795,9.4,4,70.8
REPLICATED TRIAL,2018,Pana,17,17,31106,3,N2,WMINUS,PHP38*Q381,UIUC6,PanaN2WMINUSUIUC6,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.92,1.761666667,81.70916667,0.025,112.6666667,245,96,22.934,20.038,9.3439952,14.5,60.7,171.6951152,8.6,3.9,71.3
REPLICATED TRIAL,2018,Pana,18,17,32106,3,N2,WPLUS,PHP38*Q381,UIUC6,PanaN2WPLUSUIUC6,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.9,1.776666667,80.17583333,-0.438333333,114.75,237,115,21.852,19.386,8.10568904,14.9,60,149.9740631,8.3,3.7,71.9
REPLICATED TRIAL,2018,Pana,19,29,42106,4,N2,WPLUS,PHP38*Q381,UIUC6,PanaN2WPLUSUIUC6,26,5/25/2018,10/15/2018,NA,NA,NA,NA,1.88,1.783333333,68.99833333,0.719166667,112.5,237,111,21.164,18.04,8.7543256,15.3,60.7,159.3548639,8.5,3.8,71.6
REPLICATED TRIAL,2018,Pana,20,29,41106,4,N2,WMINUS,PHP38*Q381,UIUC6,PanaN2WMINUSUIUC6,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.795,72.255,1.0525,132.5,230,105,21.568,18.862,9.0945196,15.1,60.2,167.3165386,8.7,3.9,71.3
REPLICATED TRIAL,2018,Pana,21,33,41206,4,N3,WMINUS,PHP38*Q381,UIUC6,PanaN3WMINUSUIUC6,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.86,1.689166667,91.2925,2.926666667,124.3333333,245,115,24.588,21.304,9.2759564,15,59.3,173.4486165,9.3,3.9,70.6
REPLICATED TRIAL,2018,Pana,22,33,42206,4,N3,WPLUS,PHP38*Q381,UIUC6,PanaN3WPLUSUIUC6,30,5/25/2018,10/15/2018,NA,NA,NA,NA,1.89,1.746666667,89.34083333,1.950833333,112.9166667,248,95,23.462,20.56,8.4821704,15,59.6,157.8074739,9,3.7,71.2
REPLICATED TRIAL,2018,Pana,23,25,41306,4,N1,WMINUS,PHP38*Q381,UIUC6,PanaN1WMINUSUIUC6,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.9,1.814166667,74.96,0.554166667,107.75,240,103,23.198,20.452,7.67024072,15,60.6,140.3470229,8.4,3.6,72
REPLICATED TRIAL,2018,Pana,24,25,42306,4,N1,WPLUS,PHP38*Q381,UIUC6,PanaN1WPLUSUIUC6,31,5/25/2018,10/15/2018,NA,NA,NA,NA,1.936666667,1.758333333,73.62583333,-0.9375,93.66666667,230,115,21.918,19.252,6.58615584,15.9,58.7,123.0942613,7.3,3.6,72.6
REPLICATED TRIAL,2018,Macomb,1,21,11206,1,N2,WMINUS,PHP38*Q381,UIUC6,MacombN2WMINUSUIUC6,26,6/7/2018,11/20/2018,NA,NA,NA,NA,1.87,1.7275,95.515,0.925833333,112.5833333,197,77,21.01,19.2,2.8803092,18.1,56,54.95192308,9.1,3.9,71.1
REPLICATED TRIAL,2018,Macomb,2,21,12206,1,N2,WPLUS,PHP38*Q381,UIUC6,MacombN2WPLUSUIUC6,31,6/7/2018,11/20/2018,NA,NA,NA,NA,1.916666667,1.705,85.435,-0.6825,88.33333333,207,87,21.154,18.736,5.66082816,17.1,55.5,110.3035343,8.8,3.8,71.3
REPLICATED TRIAL,2018,Macomb,3,21,12106,1,N1,WPLUS,PHP38*Q381,UIUC6,MacombN1WPLUSUIUC6,18,6/7/2018,11/20/2018,NA,NA,NA,NA,1.883333333,1.715,85.5,-0.053333333,118.3333333,199,82,21.498,18.966,6.28678512,18.4,55.8,119.9312846,8,4,71.6
REPLICATED TRIAL,2018,Macomb,4,21,11106,1,N1,WMINUS,PHP38*Q381,UIUC6,MacombN1WMINUSUIUC6,29,6/7/2018,11/20/2018,NA,NA,NA,NA,1.88,1.710833333,86.74166667,-0.800833333,113.9166667,195,70,21.412,19.552,5.94659112,18.1,56.8,111.8540087,8.3,3.9,71.6
REPLICATED TRIAL,2018,Macomb,5,9,11306,1,N3,WMINUS,PHP38*Q381,UIUC6,MacombN3WMINUSUIUC6,14,6/7/2018,11/20/2018,NA,NA,NA,NA,1.886666667,1.7175,70.3525,0.0375,102.25,210,89,20.406,18.432,5.4884632,17.1,50,118.7088757,9.4,4,70.6
REPLICATED TRIAL,2018,Macomb,6,9,12306,1,N3,WPLUS,PHP38*Q381,UIUC6,MacombN3WPLUSUIUC6,8,6/7/2018,11/20/2018,NA,NA,NA,NA,1.88,1.709166667,84.5375,0.6575,101.5,201,90,24.592,22.464,4.5812792,17.2,53.4,92.66671099,9.7,4,70.3
REPLICATED TRIAL,2018,Macomb,7,37,21106,2,N1,WMINUS,PHP38*Q381,UIUC6,MacombN1WMINUSUIUC6,24,6/7/2018,11/21/2018,NA,NA,NA,NA,1.863333333,1.711666667,80.55833333,1.529166667,99.08333333,211,78,21.338,19.178,5.83772904,17.4,55.4,113.5434601,8.5,4.1,71.3
REPLICATED TRIAL,2018,Macomb,8,37,22106,2,N1,WPLUS,PHP38*Q381,UIUC6,MacombN1WPLUSUIUC6,30,6/7/2018,11/21/2018,NA,NA,NA,NA,1.896666667,1.735,69.15666667,0.0325,108,210,82,21.316,19.594,6.2142104,17.9,56.5,117.7954653,8.4,3.8,71.7
REPLICATED TRIAL,2018,Macomb,9,17,22306,2,N3,WPLUS,PHP38*Q381,UIUC6,MacombN3WPLUSUIUC6,23,6/7/2018,11/20/2018,NA,NA,NA,NA,1.9,1.755,74.86083333,-0.950833333,113.5833333,234,93,22.18,19.51,5.20270024,18.7,53.5,103.1367583,9.1,4.2,70.9
REPLICATED TRIAL,2018,Macomb,10,17,21306,2,N3,WMINUS,PHP38*Q381,UIUC6,MacombN3WMINUSUIUC6,23,6/7/2018,11/20/2018,NA,NA,NA,NA,1.87,1.705,86.63333333,0.943333333,109.3333333,227,83,23.882,21.616,4.73096456,18.3,51.3,98.28840675,9.3,3.9,70.9
REPLICATED TRIAL,2018,Macomb,11,17,22206,2,N2,WPLUS,PHP38*Q381,UIUC6,MacombN2WPLUSUIUC6,22,6/7/2018,11/20/2018,NA,NA,NA,NA,1.893333333,1.736666667,83.77916667,0.545833333,111.3333333,226,90,21.22,19.082,5.16641288,18.5,52.7,104.2279061,8.8,3.7,71.5
REPLICATED TRIAL,2018,Macomb,12,17,21206,2,N2,WMINUS,PHP38*Q381,UIUC6,MacombN2WMINUSUIUC6,28,6/7/2018,11/20/2018,NA,NA,NA,NA,1.91,1.729166667,72.97333333,0.175,96.66666667,206,76,21.9,19.888,5.35692152,18.9,50.2,112.8964615,8.6,4,71.2
REPLICATED TRIAL,2018,Macomb,13,33,32206,3,N2,WPLUS,PHP38*Q381,UIUC6,MacombN2WPLUSUIUC6,24,6/7/2018,11/21/2018,NA,NA,NA,NA,1.896666667,1.708333333,86.04,-0.8625,116.1666667,201,84,19.232,17.722,5.0802304,17.4,55.7,98.27796841,8.8,4,71
REPLICATED TRIAL,2018,Macomb,14,33,31206,3,N2,WMINUS,PHP38*Q381,UIUC6,MacombN2WMINUSUIUC6,22,6/7/2018,11/21/2018,NA,NA,NA,NA,1.9,1.71,80.435,-0.381666667,105.4166667,206,80,21.266,18.652,6.18245896,18,54.1,122.2434895,8.2,3.9,71.8
REPLICATED TRIAL,2018,Macomb,15,9,31106,3,N1,WMINUS,PHP38*Q381,UIUC6,MacombN1WMINUSUIUC6,23,6/7/2018,11/20/2018,NA,NA,NA,NA,1.845,1.65875,77.50375,1.78875,129.875,190,79,24.446,22.068,4.9668324,17.6,56.7,94.16110955,8.3,4,71.4
REPLICATED TRIAL,2018,Macomb,16,9,32106,3,N1,WPLUS,PHP38*Q381,UIUC6,MacombN1WPLUSUIUC6,25,6/7/2018,11/20/2018,NA,NA,NA,NA,1.866666667,1.668333333,77.835,1.7175,112.1666667,197,79,23.734,21.82,5.04847896,18.3,56.4,95.40066725,8.6,4.1,71
REPLICATED TRIAL,2018,Macomb,17,17,31306,3,N3,WMINUS,PHP38*Q381,UIUC6,MacombN3WMINUSUIUC6,26,6/7/2018,11/20/2018,NA,NA,NA,NA,1.88,1.728333333,100.0275,1.656666667,103.5833333,202,83,22.402,19.858,5.59732528,17.6,50.5,119.1418361,9.4,4.1,70.6
REPLICATED TRIAL,2018,Macomb,18,17,32306,3,N3,WPLUS,PHP38*Q381,UIUC6,MacombN3WPLUSUIUC6,18,6/7/2018,11/20/2018,NA,NA,NA,NA,1.863333333,1.715833333,79.5225,1.305833333,111.75,221,99,22.012,20.044,4.64024616,17.8,53.2,93.52960804,9,4,71
REPLICATED TRIAL,2018,Macomb,19,33,42206,4,N2,WPLUS,PHP38*Q381,UIUC6,MacombN2WPLUSUIUC6,25,6/7/2018,11/21/2018,NA,NA,NA,NA,1.876666667,1.73,76.57833333,1.1575,127.9166667,212,75,22.776,19.83,5.33424192,17.3,53.3,107.9689599,8.7,3.9,71.4
REPLICATED TRIAL,2018,Macomb,20,33,41206,4,N2,WMINUS,PHP38*Q381,UIUC6,MacombN2WMINUSUIUC6,23,6/7/2018,11/21/2018,NA,NA,NA,NA,1.86,1.695,81.64583333,1.424166667,122.8333333,213,76,23.636,21.272,5.6472204,17.2,55.2,110.5029586,8.7,4,71.1
REPLICATED TRIAL,2018,Macomb,21,41,41306,4,N3,WMINUS,PHP38*Q381,UIUC6,MacombN3WMINUSUIUC6,26,6/7/2018,11/21/2018,NA,NA,NA,NA,1.856666667,1.713333333,100.6575,2.213333333,118.4166667,205,81,23.16,20.904,5.61093304,17.3,58.3,103.8293057,9,3.9,71.1
REPLICATED TRIAL,2018,Macomb,22,41,42306,4,N3,WPLUS,PHP38*Q381,UIUC6,MacombN3WPLUSUIUC6,27,6/7/2018,11/21/2018,NA,NA,NA,NA,1.863333333,1.690833333,89.60666667,1.836666667,139.5833333,213,76,20.866,18.88,5.40228072,17.8,57.1,101.4520358,8.6,4,71.4
REPLICATED TRIAL,2018,Macomb,23,33,41106,4,N1,WMINUS,PHP38*Q381,UIUC6,MacombN1WMINUSUIUC6,25,6/7/2018,11/21/2018,NA,NA,NA,NA,1.863333333,1.701666667,90.60916667,1.165,104.8333333,199,68,20.976,18.556,5.43403216,17.4,53.5,109.4451142,8,3.9,72
REPLICATED TRIAL,2018,Macomb,24,33,42106,4,N1,WPLUS,PHP38*Q381,UIUC6,MacombN1WPLUSUIUC6,26,6/7/2018,11/21/2018,NA,NA,NA,NA,1.92,1.743333333,89.00166667,-0.101666667,85,187,70,21.45,18.97,4.63117432,17.5,54.3,91.78953218,8.3,4,71.6
REPLICATED TRIAL,2019,UIUC2019,1,5,1005,1,N2,WMINUS,PHP38*Q381,UIUC6,UIUC2019N2WMINUSUIUC6,19,10-Jun,10/19/2019,6-Aug,7-Aug,57,58,1.92,1.96,110.92,NA,66.17,211,92,26.48,23.2,NA,NA,NA,NA,8,3.3,73
REPLICATED TRIAL,2019,UIUC2019,4,9,4009,1,N1,WMINUS,PHP38*Q381,UIUC6,UIUC2019N1WMINUSUIUC6,62,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.92,1.95,90.99,NA,111.09,248,129,25.5,23.6,8.00136288,23.3,59.6,142.9612518,9.6,3.7,71.3
REPLICATED TRIAL,2019,UIUC2019,5,37,5037,1,N3,WMINUS,PHP38*Q381,UIUC6,UIUC2019N3WMINUSUIUC6,60,10-Jun,10/19/2019,5-Aug,6-Aug,56,57,1.86,1.93,77.69,NA,105.34,259,134,27.06,24.78,9.0491604,24.1,61.9,159.995981,7.6,3.1,73.5
REPLICATED TRIAL,2019,UIUC2019,7,33,7033,2,N2,WMINUS,PHP38*Q381,UIUC6,UIUC2019N2WMINUSUIUC6,63,10-Jun,10/19/2019,5-Aug,7-Aug,56,58,1.9,1.94,97.78,NA,100.17,250,124,24.72,23.38,8.3234132,24.3,59.5,146.7764386,9.9,3.9,70.9
REPLICATED TRIAL,2019,UIUC2019,9,9,9009,2,N3,WMINUS,PHP38*Q381,UIUC6,UIUC2019N3WMINUSUIUC6,58,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.86,1.92,96.06,NA,109.42,241,128,23.42,22.2,9.12173512,24.4,59.2,160.6416898,9.4,3.7,71.3
REPLICATED TRIAL,2019,UIUC2019,12,29,12029,2,N1,WMINUS,PHP38*Q381,UIUC6,UIUC2019N1WMINUSUIUC6,67,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.86,1.92,96.02,NA,114.5,246,122,22.66,20.82,7.19850504,23.8,60.3,127.7780616,8.7,3.4,72.4
REPLICATED TRIAL,2019,UIUC2019,13,5,13005,3,N3,WMINUS,PHP38*Q381,UIUC6,UIUC2019N3WMINUSUIUC6,61,10-Jun,10/19/2019,3-Aug,5-Aug,54,56,1.89,1.93,93.21,NA,120,260,121,25.14,22.66,8.2326948,22,61.1,149.5876122,7.9,4.4,71.2
REPLICATED TRIAL,2019,UIUC2019,15,29,15029,3,N1,WMINUS,PHP38*Q381,UIUC6,UIUC2019N1WMINUSUIUC6,60,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.9,1.93,84.85,NA,115.25,246,123,23.68,21.57,7.77003096,24.4,59.7,136.8370038,8.4,4.5,70.7
REPLICATED TRIAL,2019,UIUC2019,18,33,18033,3,N2,WMINUS,PHP38*Q381,UIUC6,UIUC2019N2WMINUSUIUC6,54,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.88,1.93,90.2,NA,104.92,232,87,23.38,21.97,7.61580968,25.2,59.1,132.7017627,9.3,3.3,71.8
REPLICATED TRIAL,2019,UIUC2019,19,33,19033,4,N3,WMINUS,PHP38*Q381,UIUC6,UIUC2019N3WMINUSUIUC6,63,10-Jun,10/19/2019,6-Aug,8-Aug,57,59,1.89,1.92,75.28,NA,99.5,237,109,24.01,22.29,9.39389032,24.5,59.6,165.2157507,8.4,3.7,72.4
REPLICATED TRIAL,2019,UIUC2019,22,13,22013,4,N1,WMINUS,PHP38*Q381,UIUC6,UIUC2019N1WMINUSUIUC6,61,10-Jun,10/19/2019,5-Aug,6-Aug,56,57,1.94,1.96,82.86,NA,82.25,200,95,20.59,18.86,3.76027768,23.8,55.7,66.74733025,8.2,4.4,708
REPLICATED TRIAL,2019,UIUC2019,24,29,24029,4,N2,WMINUS,PHP38*Q381,UIUC6,UIUC2019N2WMINUSUIUC6,58,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.91,1.95,87.84,NA,90.75,230,100,23.02,21.71,5.26620312,23.5,57.6,93.84649401,10.1,5,68.4
REPLICATED TRIAL,2019,UIUC2019,2,5,2005,1,N2,WPLUS,PHP38*Q381,UIUC6,UIUC2019N2WPLUSUIUC6,30,10-Jun,10/19/2019,5-Aug,5-Aug,56,56,1.76,1.9,102.27,NA,152,245,123,26.94,24.5,8.13290456,25.1,58,141.9013427,6.9,3.2,74.1
REPLICATED TRIAL,2019,UIUC2019,3,9,3009,1,N1,WPLUS,PHP38*Q381,UIUC6,UIUC2019N1WPLUSUIUC6,62,10-Jun,10/19/2019,3-Aug,4-Aug,54,55,1.93,1.95,79.12,NA,105.5,251,129,25.32,23.72,5.54289424,23.8,58.6,98.38991262,9.3,3.6,71.7
REPLICATED TRIAL,2019,UIUC2019,6,37,6037,1,N3,WPLUS,PHP38*Q381,UIUC6,UIUC2019N3WPLUSUIUC6,60,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.85,1.92,84.55,NA,104.67,252,125,25.82,24.02,8.79061296,23.8,61,156.038994,7.6,3.2,73.3
REPLICATED TRIAL,2019,UIUC2019,8,33,8033,2,N2,WPLUS,PHP38*Q381,UIUC6,UIUC2019N2WPLUSUIUC6,63,10-Jun,10/19/2019,5-Aug,6-Aug,56,57,1.87,1.93,87.33,NA,101.17,246,123,24.18,22.62,7.86074936,25.3,59.6,136.7866023,9.3,3.5,71.5
REPLICATED TRIAL,2019,UIUC2019,10,9,10009,2,N3,WPLUS,PHP38*Q381,UIUC6,UIUC2019N3WPLUSUIUC6,58,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.9,1.94,91.7,NA,101.83,235,109,23.32,21.48,7.20304096,24.8,58.8,126.180643,9.4,3.7,71.8
REPLICATED TRIAL,2019,UIUC2019,11,29,11029,2,N1,WPLUS,PHP38*Q381,UIUC6,UIUC2019N1WPLUSUIUC6,61,10-Jun,10/19/2019,4-Aug,6-Aug,55,57,1.88,1.93,84.01,NA,110.09,239,117,22.48,21.02,7.49787576,24.6,58.7,131.6947909,7.8,3.4,73
REPLICATED TRIAL,2019,UIUC2019,14,5,14005,3,N3,WPLUS,PHP38*Q381,UIUC6,UIUC2019N3WPLUSUIUC6,61,10-Jun,10/19/2019,3-Aug,4-Aug,54,55,1.84,1.91,90.64,NA,104.5,254,126,24.97,22.16,8.04218616,22.1,61.5,145.9387395,7.7,4.4,71.2
REPLICATED TRIAL,2019,UIUC2019,16,29,16029,3,N1,WPLUS,PHP38*Q381,UIUC6,UIUC2019N1WPLUSUIUC6,63,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.86,1.93,85.92,NA,101,243,105,22.95,20.95,6.85377512,23.7,59.2,121.8185427,7.9,4.8,70.8
REPLICATED TRIAL,2019,UIUC2019,17,33,17033,3,N2,WPLUS,PHP38*Q381,UIUC6,UIUC2019N2WPLUSUIUC6,61,10-Jun,10/19/2019,4-Aug,6-Aug,55,57,1.88,1.91,83.39,NA,109.25,236,118,20.02,18.64,8.41866752,25.9,59.5,145.31839,8.4,3.3,72.6
REPLICATED TRIAL,2019,UIUC2019,20,33,20033,4,N3,WPLUS,PHP38*Q381,UIUC6,UIUC2019N3WPLUSUIUC6,51,10-Jun,10/19/2019,7-Aug,8-Aug,58,59,1.89,1.92,88.8,NA,95.25,225,114,20.92,19.31,7.2121128,25.2,58.6,125.6675418,7.5,3.5,73.3
REPLICATED TRIAL,2019,UIUC2019,21,13,21013,4,N1,WPLUS,PHP38*Q381,UIUC6,UIUC2019N1WPLUSUIUC6,61,10-Jun,10/19/2019,6-Aug,8-Aug,57,59,1.95,1.96,71.93,NA,82.25,199,101,20.6,19.17,2.64897728,24.4,55.6,46.65079404,8.1,4.9,70.4
REPLICATED TRIAL,2019,UIUC2019,23,29,23029,4,N2,WPLUS,PHP38*Q381,UIUC6,UIUC2019N2WPLUSUIUC6,64,10-Jun,10/19/2019,4-Aug,5-Aug,55,56,1.88,1.93,76.48,NA,93.33,218,108,20.63,18.86,4.195726,25.3,61.7,73.01073696,9.2,4.8,69.5
REPLICATED TRIAL,2018,Pana,1,25,12107,1,N2,WPLUS,PHW52*LH185,UIUC7,PanaN2WPLUSUIUC7,16,5/25/2018,10/15/2018,NA,NA,NA,NA,1.866666667,1.709166667,69.84583333,1.338333333,90.91666667,255,110,25.106,22.174,8.49124224,15,59.3,158.7754573,8,3.5,72.1
REPLICATED TRIAL,2018,Pana,2,25,11107,1,N2,WMINUS,PHW52*LH185,UIUC7,PanaN2WMINUSUIUC7,14,5/25/2018,10/15/2018,NA,NA,NA,NA,1.876666667,1.731666667,86.94166667,1.688333333,108.25,240,110,26.626,24.32,9.43017768,15.3,58.4,178.417869,8.8,3.6,71.4
REPLICATED TRIAL,2018,Pana,3,9,11307,1,N1,WPLUS,PHW52*LH185,UIUC7,PanaN1WPLUSUIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.87,1.685,95.3,2.8,104.125,246,105,23.404,21.148,10.34643352,15.4,57.5,198.5825572,7.4,3.6,72.4
REPLICATED TRIAL,2018,Pana,4,9,12307,1,N1,WMINUS,PHW52*LH185,UIUC7,PanaN1WMINUSUIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.913333333,1.753333333,99.44666667,0.41,88.25,235,95,23.81,21.168,9.32585152,15.5,60.1,171.0482529,7,3.5,73.1
REPLICATED TRIAL,2018,Pana,5,21,12207,1,N3,WPLUS,PHW52*LH185,UIUC7,PanaN3WPLUSUIUC7,29,5/25/2018,10/15/2018,NA,NA,NA,NA,1.863333333,1.72,92.465,4.213333333,104.4166667,262,113,21.946,19.702,NA,NA,NA,NA,NA,NA,NA
REPLICATED TRIAL,2018,Pana,6,21,11207,1,N3,WMINUS,PHW52*LH185,UIUC7,PanaN3WMINUSUIUC7,27,5/25/2018,10/15/2018,NA,NA,NA,NA,1.843333333,1.726666667,79.71916667,2.180833333,111.6666667,262,113,22.8,20.338,10.97239048,14.8,58.2,209.5394376,8,3.6,71.9
REPLICATED TRIAL,2018,Pana,7,17,22107,2,N2,WPLUS,PHW52*LH185,UIUC7,PanaN2WPLUSUIUC7,28,5/25/2018,10/15/2018,NA,NA,NA,NA,1.913333333,1.720833333,70.83416667,1.515,102.75,242,100,22.5,19.964,10.3645772,14.7,58.2,198.1643588,8,3.3,72.4
