EXP,YEAR,LOC,RANGE,ROW,PLOT,REP,NITRO,WEED,PED,HYB,STC,PDT,HDT,MFL,FFL,DTA,DTS,FDT,FDS,RTA,RLA,SDI,PHT,EHT,SDL,SDS,GWT,MST,TWT,YIELD,PROT,OIL,STA,FIB,ASH,DENS,MCA,PROTA,OLA,STRA,DTA,TWA,FRA,TEC,pH,OM,EstNRel,Su,P,Ca,Mg,K,Na,Bray1P,TOC,TN,Soil CN,Sand,Silt ,Clay,SMC,InorgN,POMN,POMC,POMCN,PMN,POXC,FDA,Plot2,NH4N-V8,NO3N-V8,POMN-V8,POMC-V8,POMCN-V8,PMN-V8,POXC-V8,BD-V8,NH4N-VT,NO3N-VT,POMN-VT,POMC-VT,POMCN-VT,PMN-VT,POXC-VT,BD-VT,NH4N-R2,NO3N-R2,POMN-R2,POMC-R2,POMCN-R2,PMN-R2,POXC-R2,BD-R2
OREI_Replicated_Exp,2019,UIUC2019,22,33,22033,4,N1,WMINUS,17.2B24,ORG4,58,6/10/2019,10/19/2019,8/7/2019,8/8/2019,58,59,1.92,1.95,71.85,NA,94.58,191,100,19.8,18.26,4.45427344,31.1,46.9,71.4916149,9.6,3.5,71.7,NA,NA,NA,8.1,9.6,3.5,71.7,1.285,NA,10.01,35.75,6.4,4.26,93,8,33,4458,958,149,21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201922033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,22,37,22037,4,N1,WMINUS,PHW52*Q381,UIUC8,65,6/10/2019,10/19/2019,8/5/2019,8/6/2019,56,57,1.92,1.95,72.72,NA,95.5,223,92,21.15,19.63,6.92181392,25.7,59.2,119.8030142,8.2,4.4,71,NA,NA,NA,8.1,8.2,4.4,71,1.145,53.4,9.66,36.66,6.5,4.8,98,8,37,4610,1029,151,24,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201922037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,22,41,22041,4,N1,WMINUS,PHHB9*PHR63,UIUC2,61,6/10/2019,10/19/2019,8/8/2019,8/9/2019,59,60,1.95,1.96,72.6,NA,90.59,211,89,21.74,19.77,7.70199216,35,57.4,116.6206453,7.1,3.5,73.3,NA,NA,NA,8.1,7.1,3.5,73.3,1.212,NA,9.97,30.86,6.3,4.55,96,7,38,3763,823,114,19,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201922041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,5,24005,4,N2,WMINUS,PHHB9*PHW30,UIUC3,46,6/10/2019,10/19/2019,8/6/2019,8/7/2019,57,58,1.83,1.9,91.04,NA,107,251,113,24.52,22.54,7.57045048,25.8,60,130.8532879,8.1,4.3,71.1,NA,NA,NA,8.2,8.1,4.3,71.1,1.145,51.5,9.66,41.42,6.7,4.47,95,8,54,5360,1230,181,21,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201924005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,9,24009,4,N2,WMINUS,59R5,CHECK,62,6/10/2019,10/19/2019,8/4/2019,8/5/2019,55,56,1.9,1.95,91.78,NA,94.5,252,123,21.98,19.8,7.27107976,24.8,59.9,127.3725257,7.9,3.2,73.2,NA,NA,NA,8.2,7.9,3.2,73.2,1.266,60.1,10.01,30.35,6.3,4.53,95,8,67,3708,788,165,20,48,NA,NA,NA,NA,NA,NA,0.256779809,22.74,0.107748754,1.696360917,15.74367089,24.81,682.596,6.98136725,UIUC201924009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,13,24013,4,N2,WMINUS,PHHB9*PHM49,UIUC1,63,6/10/2019,10/19/2019,8/9/2019,8/10/2019,60,61,1.9,1.94,85.47,NA,100,230,117,21.26,20.19,6.06906096,29.5,62.5,99.67118647,7.6,2.9,73.9,NA,NA,NA,8.5,7.6,2.9,73.9,1.268,59.9,10.14,30.04,6.4,3.87,89,7,49,3674,841,147,19,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201924013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,17,24017,4,N2,WMINUS,17.2B24,ORG4,55,6/10/2019,10/19/2019,8/5/2019,8/7/2019,56,58,1.87,1.93,93.47,NA,110.67,220,108,19.09,17.73,7.02614008,27.9,50.4,118.0078995,8.6,3.4,72.5,NA,NA,NA,8.1,8.6,3.4,72.5,1.279,59.2,10.03,31.67,6.2,3.59,86,7,34,3679,884,146,20,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201924017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,21,24021,4,N2,WMINUS,PHW52*LH185,UIUC7,56,6/10/2019,10/19/2019,8/9/2019,8/10/2019,60,61,1.89,1.93,93.7,NA,87.25,227,115,21.24,19.29,4.75364416,31.1,53.2,76.29655032,8.5,3.2,72.7,NA,NA,NA,8.2,8.5,3.2,72.7,1.254,59.7,9.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.250685985,21.81,0.076918082,1.004135864,13.05461394,12.07,502.416,7.679503975,UIUC201924021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,25,24025,4,N2,WMINUS,17.461,ORG1,46,6/10/2019,10/19/2019,8/5/2019,8/6/2019,56,57,1.92,1.95,89.27,NA,93.67,219,115,17.7,16.16,5.0121916,24.6,52.3,88.03553778,9.3,3.7,71.3,NA,NA,NA,8,9.3,3.7,71.3,1.255,60.8,9.87,30.25,6.3,3.26,83,10,47,3590,838,188,26,27,NA,NA,NA,NA,NA,NA,0.242158106,26.66,0.086926148,1.315794411,15.13692308,20.985,613.8,9.505400025,UIUC201924025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,29,24029,4,N2,WMINUS,PHP38*Q381,UIUC6,58,6/10/2019,10/19/2019,8/4/2019,8/5/2019,55,56,1.91,1.95,87.84,NA,90.75,230,100,23.02,21.71,5.26620312,23.5,57.6,93.84649401,10.1,5,68.4,NA,NA,NA,7.8,10.1,5,68.4,1.142,54.3,9.42,31.81,6.4,3.74,87,7,30,3930,871,138,21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201924029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,33,24033,4,N2,WMINUS,PHHB9*PHR63,UIUC2,47,6/10/2019,10/19/2019,8/7/2019,8/9/2019,58,60,1.92,1.95,80.58,NA,94.92,221,120,23.27,21.75,7.83353384,30.3,57.2,127.1889884,8.5,4.6,70.5,NA,NA,NA,8.2,8.5,4.6,70.5,1.143,NA,9.63,32.58,6.3,4.11,91,9,56,3981,856,142,22,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201924033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,37,24037,4,N2,WMINUS,PHW52*Q381,UIUC8,65,6/10/2019,10/19/2019,8/4/2019,8/6/2019,55,57,1.89,1.94,94.28,NA,101.09,230,114,19.18,18.22,7.86528528,25.4,58.8,136.6823126,8.3,3.1,72.7,NA,NA,NA,8,8.3,3.1,72.7,1.241,60.2,9.9,32.18,6.5,4.51,95,8,44,4045,900,150,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201924037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,24,41,24041,4,N2,WMINUS,PHHB9*PHZ51,UIUC4,65,6/10/2019,10/19/2019,8/9/2019,8/11/2019,60,62,1.88,1.93,85.46,NA,90.92,259,131,21.04,20.23,8.83143624,25.1,57,154.0891881,8.3,3.5,72.7,NA,NA,NA,8.2,8.3,3.5,72.7,1.1268,59.2,10.04,34.27,6.2,4.7,97,8,40,4148,864,138,19,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC201924041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,5,2005,1,N2,WPLUS,PHP38*Q381,UIUC6,30,6/10/2019,10/19/2019,8/5/2019,8/5/2019,56,56,1.76,1.9,102.27,NA,152,245,123,26.94,24.5,8.13290456,25.1,58,141.9013427,6.9,3.2,74.1,NA,NA,NA,8.4,6.9,3.2,74.1,1.257,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,9,2009,1,N2,WPLUS,PHHB9*PHW30,UIUC3,64,6/10/2019,10/19/2019,8/3/2019,8/5/2019,54,56,1.88,1.94,104.12,NA,109.25,291,146,23.74,21.54,7.61580968,23.1,57.9,136.4273469,7.4,3.3,73.5,NA,NA,NA,8.3,7.4,3.3,73.5,1.257,NA,10.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,13,2013,1,N2,WPLUS,17.461,ORG1,64,6/10/2019,10/19/2019,8/3/2019,8/4/2019,54,55,1.93,1.96,98.3,NA,101,265,145,23.58,21,6.58161992,22.3,51.6,119.1277197,10.6,3.8,70.2,NA,NA,NA,7.8,10.6,3.8,70.2,1.273,59.3,9.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,17,2017,1,N2,WPLUS,PHW52*LH185,UIUC7,63,6/10/2019,10/19/2019,8/7/2019,8/8/2019,58,59,1.87,1.95,105.72,NA,111.25,266,127,22.02,20.98,5.18002064,28.3,58.5,86.51863465,9.8,3.8,71.1,NA,NA,NA,7.9,9.8,3.8,71.1,1.294,NA,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,21,2021,1,N2,WPLUS,59R5,CHECK,62,6/10/2019,10/19/2019,8/1/2019,8/3/2019,52,54,1.83,1.92,97.27,NA,111.92,300,140,25.52,22.66,8.40505976,23.1,60.7,150.5657379,8.8,4.6,70.1,NA,NA,NA,7.9,8.8,4.6,70.1,1.133,NA,9.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,25,2025,1,N2,WPLUS,PHW52*Q381,UIUC8,61,6/10/2019,10/19/2019,8/4/2019,8/6/2019,55,57,1.84,1.91,90.2,NA,117.25,268,133,23.56,22.08,7.37994184,25.5,61,128.076138,7.5,3.2,73.5,NA,NA,NA,8.2,7.5,3.2,73.5,1.252,60.8,10.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,29,2029,1,N2,WPLUS,PHHB9*PHR63,UIUC2,63,6/10/2019,10/19/2019,8/6/2019,8/7/2019,57,58,1.88,1.94,101.47,NA,104.59,277,139,26.8,24.82,9.5707912,32.5,60.7,150.4910339,8.9,3.6,72.2,NA,NA,NA,8.3,8.9,3.6,72.2,1.298,NA,10.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,33,2033,1,N2,WPLUS,PHHB9*PHZ51,UIUC4,61,6/10/2019,10/19/2019,8/7/2019,8/8/2019,58,59,1.86,1.94,108.38,NA,103.34,302,139,25.02,23.62,9.31224376,24.2,57.9,164.4305663,7.2,3.5,73.3,NA,NA,NA,8.2,7.2,3.5,73.3,1.223,NA,9.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,37,2037,1,N2,WPLUS,17.2B24,ORG4,65,6/10/2019,10/19/2019,8/4/2019,8/5/2019,55,56,1.93,1.96,86.56,NA,100.58,240,127,23.4,21.28,9.24874088,29.3,48.8,152.3214402,8.3,3.4,72.8,NA,NA,NA,8.3,8.3,3.4,72.8,1.273,60.3,10.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,2,41,2041,1,N2,WPLUS,PHHB9*PHM49,UIUC1,63,6/10/2019,10/19/2019,8/8/2019,8/9/2019,59,60,1.88,1.94,81.96,NA,108.17,269,132,24,21.92,9.75676392,31.3,61.6,156.1426497,8.9,3.4,72.2,NA,NA,NA,8.5,8.9,3.4,72.2,1.273,NA,9.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20192041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,5,3005,1,N1,WPLUS,PHHB9*PHR63,UIUC2,49,6/10/2019,10/19/2019,8/5/2019,8/6/2019,56,57,1.87,1.94,100.27,NA,117.84,265,132,27.26,25.26,8.73618192,30.4,58.1,141.6413052,8.2,2.9,73.5,NA,NA,NA,8.6,8.2,2.9,73.5,1.267,60.2,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,9,3009,1,N1,WPLUS,PHP38*Q381,UIUC6,62,6/10/2019,10/19/2019,8/3/2019,8/4/2019,54,55,1.93,1.95,79.12,NA,105.5,251,129,25.32,23.72,5.54289424,23.8,58.6,98.38991262,9.3,3.6,71.7,NA,NA,NA,7.9,9.3,3.6,71.7,1.283,59.8,10.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,13,3013,1,N1,WPLUS,PHHB9*PHW30,UIUC3,63,6/10/2019,10/19/2019,8/6/2019,8/7/2019,57,58,1.89,1.95,94.98,NA,120.25,290,148,25.3,23.38,7.67477664,23.4,58.3,136.9473163,7.6,3.4,73,NA,NA,NA,8.3,7.6,3.4,73,1.238,NA,9.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,17,3017,1,N1,WPLUS,59R5,CHECK,60,6/10/2019,10/19/2019,8/4/2019,8/5/2019,55,56,1.88,1.94,94.88,NA,112.58,296,135,24.84,22.66,6.59522768,23.9,60.2,116.9158687,8,3.3,72.8,NA,NA,NA,8.4,8,3.3,72.8,1.234,NA,9.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,21,3021,1,N1,WPLUS,PHHB9*PHZ51,UIUC4,66,6/10/2019,10/19/2019,8/7/2019,8/8/2019,58,59,1.89,1.93,85.84,NA,102.58,298,140,24.1,22.84,8.35970056,24.8,54.8,146.4426481,10.3,3.7,71,NA,NA,NA,7.8,10.3,3.7,71,1.303,60.9,9.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,25,3025,1,N1,WPLUS,PHHB9*PHM49,UIUC1,63,6/10/2019,10/19/2019,8/8/2019,8/9/2019,59,60,1.88,1.93,90.01,NA,105.42,249,120,22.78,21.46,7.83353384,35.5,57.3,117.6999965,7.4,3.2,73.5,NA,NA,NA,8.3,7.4,3.2,73.5,1.256,59.5,10.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,29,3029,1,N1,WPLUS,17.2B24,ORG4,59,6/10/2019,10/19/2019,8/5/2019,8/7/2019,56,58,1.93,1.95,80.49,NA,106.84,242,130,23.38,21.56,8.46402672,31.6,50.4,134.8627896,8.3,4.4,70.7,NA,NA,NA,7.9,8.3,4.4,70.7,1.151,NA,9.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,33,3033,1,N1,WPLUS,PHW52*LH185,UIUC7,64,6/10/2019,10/19/2019,8/8/2019,8/9/2019,59,60,1.87,1.93,96.79,NA,110.5,290,148,23.8,21.92,6.52265296,30.2,56.6,106.0568457,7.4,3.5,73.1,NA,NA,NA,8.3,7.4,3.5,73.1,1.241,NA,9.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,37,3037,1,N1,WPLUS,PHW52*Q381,UIUC8,65,6/10/2019,10/19/2019,8/4/2019,8/5/2019,55,56,1.88,1.93,103.73,NA,113,243,117,22.86,21.5,6.7131616,24.8,58.6,117.599088,9.1,4.8,69.6,NA,NA,NA,7.7,9.1,4.8,69.6,1.157,NA,9.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,3,41,3041,1,N1,WPLUS,17.461,ORG1,58,6/10/2019,10/19/2019,8/4/2019,8/6/2019,55,57,1.93,1.95,93.74,NA,103.84,255,126,23.92,21.62,5.89216008,23.5,53.3,105.0013744,7.5,3.2,73.4,NA,NA,NA,8.1,7.5,3.2,73.4,1.241,NA,10.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20193041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,6,5,6005,1,N3,WPLUS,PHHB9*PHM49,UIUC1,64,6/10/2019,10/19/2019,8/8/2019,8/9/2019,59,60,1.88,1.93,97.95,NA,108.5,250,135,24.78,23.12,9.86109008,37.6,57.1,143.3403719,7.1,4.7,71.7,NA,NA,NA,8.4,7.1,4.7,71.7,1.144,NA,9.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20196005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,6,9,6009,1,N3,WPLUS,PHW52*LH185,UIUC7,64,6/10/2019,10/19/2019,8/6/2019,8/7/2019,57,58,1.91,1.95,100.87,NA,97.17,260,115,22.16,19.92,7.33004672,30.4,58.1,118.8433796,10.1,3.8,70.9,NA,NA,NA,8,10.1,3.8,70.9,1.289,61,9.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20196009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,6,13,6013,1,N3,WPLUS,17.461,ORG1,57,6/10/2019,10/19/2019,8/4/2019,8/5/2019,55,56,1.92,1.95,98.34,NA,106.84,252,152,23.7,21.78,7.484268,26,52.8,129.0149569,9.3,3.8,71.6,NA,NA,NA,8.2,9.3,3.8,71.6,1.286,NA,10.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20196013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,6,17,6017,1,N3,WPLUS,59R5,CHECK,60,6/10/2019,10/19/2019,8/3/2019,8/5/2019,54,56,1.89,1.94,97.48,NA,107.92,272,122,21.96,20.08,9.51182424,27.6,61.2,160.4210647,8.2,3.4,72.9,NA,NA,NA,8.3,8.2,3.4,72.9,1.277,59.5,10.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20196017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,6,21,6021,1,N3,WPLUS,17.2B24,ORG4,50,6/10/2019,10/19/2019,8/5/2019,8/6/2019,56,57,1.93,1.94,105.46,NA,86.34,239,131,20.36,18.56,7.1213944,32.2,47.9,112.4744152,7.7,3.2,73.2,NA,NA,NA,8.1,7.7,3.2,73.2,1.26,59.8,10.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20196021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OREI_Replicated_Exp,2019,UIUC2019,6,25,6025,1,N3,WPLUS,PHHB9*PHZ51,UIUC4,68,6/10/2019,10/19/2019,8/8/2019,8/9/2019,59,60,1.8,1.91,95.71,NA,106.08,291,145,21.82,20.42,9.85201824,29.8,57.7,161.1095671,8.8,3.5,72.3,NA,NA,NA,8,8.8,3.5,72.3,1.28,60.5,10.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UIUC20196025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
